UDI;ProductID;Type;AirTemperatureK;ProcessTemperatureK;RotationalSpeedRPM;TorqueNm;ToolWearMin;MachineFailure;TWF;HDF;PWF;OSF;RNF;EventDate;Site;City;Technician;Criticality;EstimatedCost;Status
8308;M23167;M;298,7;310,1;1402;69,7;64;1;0;0;1;0;0;2024-04-06;Site_D;PortHarcourt;Samuel;Critical;18514;InProgress
8309;L55488;L;298,7;310,1;1401;45,3;67;0;0;0;0;0;0;2024-11-03;Site_F;Enugu;Amina;Medium;2764;Scheduled
8310;M23169;M;298,7;310;1459;40,2;69;0;0;0;0;0;0;2024-08-11;Site_F;Enugu;Fatima;Low;1148;Monitoring
8311;L55490;L;298,7;309,9;1465;39,7;72;0;0;0;0;0;0;2025-08-24;Site_C;Kano;Ibrahim;Low;1717;Monitoring
8312;M23171;M;298,8;310;1295;52,7;74;0;0;0;0;0;0;2024-06-27;Site_A;Lagos;Samuel;Low;2001;Monitoring
8313;M23172;M;298,8;310;1529;38,5;77;0;0;0;0;0;0;2024-10-22;Site_A;Lagos;Tunde;Low;613;Monitoring
8314;M23173;M;298,8;310;1484;44,9;80;0;0;0;0;0;0;2025-09-28;Site_B;Abuja;Samuel;Low;1903;Monitoring
8315;L55494;L;298,8;309,9;1739;30,6;83;0;0;0;0;0;0;2026-02-15;Site_E;Ibadan;David;Medium;4773;Monitoring
8316;H37729;H;298,7;309,8;1422;40,7;85;0;0;0;0;0;0;2025-04-22;Site_F;Enugu;Ibrahim;Medium;4618;Monitoring
8317;L55496;L;298,8;309,8;1463;40;90;0;0;0;0;0;0;2024-09-30;Site_B;Abuja;Zainab;Low;587;Monitoring
8318;L55497;L;298,7;309,7;1667;30,4;92;0;0;0;0;0;0;2026-02-01;Site_D;PortHarcourt;Ngozi;Medium;4796;Scheduled
8319;H37732;H;298,7;309,7;1565;39,3;94;0;0;0;0;0;0;2026-01-15;Site_F;Enugu;Ibrahim;Medium;5380;Monitoring
8320;L55499;L;298,7;309,7;1393;45,7;99;0;0;0;0;0;0;2024-05-17;Site_E;Ibadan;Zainab;Medium;3653;Scheduled
8321;M23180;M;298,8;309,7;1453;47,7;101;0;0;0;0;0;0;2024-02-27;Site_B;Abuja;Chinedu;Medium;4956;Scheduled
8322;L55501;L;298,8;309,6;1442;50;104;0;0;0;0;0;0;2026-02-06;Site_D;PortHarcourt;Ngozi;Medium;3233;Monitoring
8323;L55502;L;298,7;309,6;1364;44,9;106;0;0;0;0;0;0;2024-08-10;Site_D;PortHarcourt;Ibrahim;Low;2416;Scheduled
8324;H37737;H;298,7;309,5;1453;40,4;108;0;0;0;0;0;0;2025-12-31;Site_A;Lagos;Tunde;Medium;3331;Scheduled
8325;M23184;M;298,7;309,5;1394;46;113;0;0;0;0;0;0;2026-01-31;Site_A;Lagos;Tunde;Low;1886;Scheduled
8326;M23185;M;298,7;309,5;1500;38,8;116;0;0;0;0;0;0;2026-04-10;Site_F;Enugu;Ngozi;Low;1124;Scheduled
8327;H37740;H;298,6;309,5;1523;34,2;119;0;0;0;0;0;0;2024-02-13;Site_D;PortHarcourt;Fatima;Medium;4858;Monitoring
8328;M23187;M;298,7;309,6;1254;57,1;124;0;0;0;0;0;0;2026-02-04;Site_E;Ibadan;Kemi;Low;1998;Monitoring
8329;L55508;L;298,6;309,5;1325;52,2;127;0;0;0;0;0;0;2026-02-16;Site_F;Enugu;Tunde;Low;1580;Monitoring
8330;L55509;L;298,8;309,7;1424;49,6;129;0;0;0;0;0;0;2024-07-24;Site_D;PortHarcourt;Amina;Medium;3364;Monitoring
8331;L55510;L;298,8;309,7;1505;39;131;0;0;0;0;0;0;2025-04-14;Site_F;Enugu;Chinedu;Medium;4898;Scheduled
8332;M23191;M;298,8;309,7;1392;48,7;133;0;0;0;0;0;0;2025-09-19;Site_D;PortHarcourt;Kemi;Medium;3299;Scheduled
8333;L55512;L;298,8;309,7;1529;44;136;0;0;0;0;0;0;2025-12-09;Site_D;PortHarcourt;David;Medium;5458;Monitoring
8334;M23193;M;298,8;309,7;1477;48,5;138;0;0;0;0;0;0;2025-07-18;Site_C;Kano;Kemi;Low;1181;Scheduled
8335;M23194;M;298,8;309,7;1459;47,3;141;0;0;0;0;0;0;2025-09-08;Site_E;Ibadan;Ngozi;Medium;4467;Scheduled
8336;M23195;M;299;309,8;2240;15,9;144;0;0;0;0;0;0;2026-01-26;Site_A;Lagos;Zainab;Medium;5311;Monitoring
8337;L55516;L;298,9;309,7;1449;48,8;147;0;0;0;0;0;0;2025-01-20;Site_A;Lagos;Kemi;Medium;3805;Monitoring
8338;M23197;M;298,8;309,7;1589;35,3;149;0;0;0;0;0;0;2025-12-27;Site_B;Abuja;David;Medium;4324;Scheduled
8339;L55518;L;298,8;309,7;1740;28,5;152;0;0;0;0;0;0;2025-06-29;Site_C;Kano;Ibrahim;Medium;5185;Monitoring
8340;M23199;M;298,8;309,7;1499;40,3;154;0;0;0;0;0;0;2025-04-06;Site_B;Abuja;Amina;Medium;5692;Scheduled
8341;M23200;M;298,8;309,7;1480;38,1;157;0;0;0;0;0;0;2024-12-08;Site_B;Abuja;Zainab;Medium;4514;Monitoring
8342;L55521;L;298,8;309,7;1751;29,6;160;0;0;0;0;0;0;2025-07-05;Site_F;Enugu;Ngozi;Medium;2767;Scheduled
8343;L55522;L;298,7;309,7;1510;40,6;162;0;0;0;0;0;0;2025-11-17;Site_E;Ibadan;Tunde;Medium;2895;Scheduled
8344;H37757;H;298,8;309,8;1437;48,2;164;0;0;0;0;0;0;2025-03-29;Site_D;PortHarcourt;Kemi;Low;1689;Monitoring
8345;L55524;L;298,8;309,7;1609;40,4;169;0;0;0;0;0;0;2025-04-03;Site_F;Enugu;Amina;Low;1486;Monitoring
8346;H37759;H;298,8;309,8;1490;35,9;171;0;0;0;0;0;0;2024-09-07;Site_A;Lagos;David;Low;1445;Scheduled
8347;L55526;L;298,7;309,7;1601;35,7;176;0;0;0;0;0;0;2024-03-27;Site_E;Ibadan;Amina;Low;613;Monitoring
8348;L55527;L;298,7;309,6;1665;31,1;178;0;0;0;0;0;0;2024-08-07;Site_A;Lagos;Fatima;Medium;5647;Scheduled
8349;M23208;M;298,7;309,6;1452;42,7;180;0;0;0;0;0;0;2025-03-07;Site_E;Ibadan;Samuel;Medium;5683;Monitoring
8350;M23209;M;298,7;309,5;1487;33,6;183;0;0;0;0;0;0;2025-06-21;Site_B;Abuja;Ibrahim;Low;1064;Monitoring
8351;M23210;M;298,7;309,6;1382;48,1;186;0;0;0;0;0;0;2025-02-02;Site_B;Abuja;Kemi;Low;1473;Monitoring
8352;M23211;M;298,7;309,6;1686;26,2;189;0;0;0;0;0;0;2025-12-20;Site_C;Kano;Amina;Medium;3661;Scheduled
8353;L55532;L;298,6;309,6;1491;36,9;192;0;0;0;0;0;0;2024-10-07;Site_D;PortHarcourt;Ngozi;Medium;5796;Scheduled
8354;L55533;L;298,7;309,6;1442;55,6;194;0;0;0;0;0;0;2026-01-03;Site_D;PortHarcourt;Amina;Low;2046;Monitoring
8355;L55534;L;298,6;309,6;1390;50,3;196;0;0;0;0;0;0;2024-09-03;Site_E;Ibadan;Chinedu;Medium;5910;Monitoring
8356;L55535;L;298,7;309,6;1502;46,7;198;0;0;0;0;0;0;2025-09-02;Site_B;Abuja;Fatima;Medium;4494;Monitoring
8357;M23216;M;298,6;309,6;1344;59,4;200;0;0;0;0;0;0;2024-02-05;Site_A;Lagos;Kemi;Low;1601;Monitoring
8358;L55537;L;298,5;309,5;1385;46,3;203;1;1;0;0;0;0;2024-03-09;Site_F;Enugu;David;High;6612;InProgress
8359;L55538;L;298,7;309,7;1547;37,4;0;0;0;0;0;0;0;2025-01-27;Site_C;Kano;Chinedu;Medium;3439;Scheduled
8360;M23219;M;298,6;309,6;1525;42,4;2;0;0;0;0;0;0;2024-05-30;Site_F;Enugu;Ngozi;Medium;3216;Scheduled
8361;L55540;L;298,6;309,6;1540;35,8;5;0;0;0;0;0;0;2025-06-07;Site_F;Enugu;Zainab;Low;1697;Monitoring
8362;L55541;L;298,6;309,5;1450;44,3;7;0;0;0;0;0;0;2025-08-20;Site_E;Ibadan;Chinedu;Medium;4003;Monitoring
8363;L55542;L;298,6;309,6;1353;62,5;9;0;0;0;0;0;0;2025-06-19;Site_F;Enugu;Tunde;Low;1504;Scheduled
8364;L55543;L;298,8;309,7;1582;45;11;0;0;0;0;0;0;2025-07-30;Site_A;Lagos;Kemi;Low;2272;Scheduled
8365;L55544;L;298,9;309,8;1396;49;13;0;0;0;0;0;0;2024-10-30;Site_F;Enugu;Kemi;Medium;3271;Scheduled
8366;M23225;M;298,8;309,8;1551;36,6;15;0;0;0;0;0;0;2026-03-29;Site_D;PortHarcourt;Samuel;Low;1481;Monitoring
8367;M23226;M;298,9;309,8;1836;22,8;18;0;0;0;0;0;0;2025-01-19;Site_C;Kano;Ibrahim;Medium;3804;Monitoring
8368;L55547;L;298,9;309,8;1390;49,9;21;0;0;0;0;0;0;2024-04-23;Site_C;Kano;Samuel;Low;1998;Monitoring
8369;L55548;L;298,9;309,8;1534;42,1;23;0;0;0;0;0;0;2025-04-06;Site_E;Ibadan;Chinedu;Medium;3480;Monitoring
8370;L55549;L;298,8;309,7;1953;20,6;25;0;0;0;0;0;0;2025-05-07;Site_C;Kano;Samuel;Low;2177;Monitoring
8371;L55550;L;298,8;309,8;1634;33,6;27;0;0;0;0;0;0;2025-07-14;Site_A;Lagos;Ibrahim;Low;700;Monitoring
8372;L55551;L;298,7;309,7;1881;21,7;29;0;0;0;0;0;0;2024-10-28;Site_A;Lagos;David;Medium;5529;Monitoring
8373;M23232;M;298,8;309,7;1448;44,8;31;0;0;0;0;0;0;2024-07-03;Site_F;Enugu;Ngozi;Low;1491;Scheduled
8374;M23233;M;298,7;309,7;1362;50,5;34;0;0;0;0;0;0;2026-03-10;Site_A;Lagos;Tunde;Medium;4287;Scheduled
8375;L55554;L;298,8;309,7;1225;63,4;37;0;0;0;0;0;0;2025-05-16;Site_E;Ibadan;Samuel;Low;2010;Scheduled
8376;M23235;M;298,8;309,6;1384;48,2;39;0;0;0;0;0;0;2025-10-08;Site_F;Enugu;Chinedu;Medium;2730;Scheduled
8377;L55556;L;298,8;309,8;1334;49,3;42;0;0;0;0;0;0;2025-06-21;Site_D;PortHarcourt;Amina;Medium;5598;Scheduled
8378;L55557;L;298,8;309,7;1336;50,3;44;0;0;0;0;0;0;2025-12-10;Site_A;Lagos;Tunde;Medium;5094;Scheduled
8379;M23238;M;298,8;309,9;1331;61,6;46;0;0;0;0;0;0;2024-02-14;Site_F;Enugu;David;Medium;3383;Scheduled
8380;L55559;L;298,8;309,9;1629;31,9;49;0;0;0;0;0;0;2025-06-28;Site_F;Enugu;Amina;Medium;5428;Monitoring
8381;L55560;L;298,9;310;1776;25,7;51;0;0;0;0;0;0;2024-11-02;Site_E;Ibadan;Fatima;Low;1411;Scheduled
8382;H37795;H;298,8;310;1530;38,3;53;0;0;0;0;0;0;2025-10-07;Site_E;Ibadan;Ibrahim;Medium;4176;Monitoring
8383;L55562;L;298,9;310;1719;27,3;58;0;0;0;0;0;0;2024-11-17;Site_F;Enugu;Ibrahim;Medium;3837;Scheduled
8384;M23243;M;298,8;309,9;1495;35,2;60;0;0;0;0;0;0;2024-01-28;Site_D;PortHarcourt;Samuel;Low;876;Monitoring
8385;L55564;L;298,8;309,7;1450;43,1;63;0;0;0;0;0;0;2026-04-02;Site_C;Kano;Zainab;Medium;3988;Monitoring
8386;H37799;H;298,8;309,8;1563;38,8;65;0;0;0;0;0;0;2024-10-14;Site_C;Kano;Ibrahim;Medium;3443;Monitoring
8387;M23246;M;298,9;309,9;1501;37,1;70;0;0;0;0;0;0;2024-10-09;Site_C;Kano;Amina;Medium;3910;Monitoring
8388;L55567;L;298,8;309,9;1351;47,2;73;0;0;0;0;0;0;2024-05-05;Site_F;Enugu;Samuel;Low;1514;Scheduled
8389;L55568;L;298,9;309,9;1365;46,5;75;0;0;0;0;0;0;2024-02-02;Site_D;PortHarcourt;Kemi;Medium;3682;Monitoring
8390;L55569;L;298,8;309,9;1525;39,7;77;0;0;0;0;0;0;2024-08-05;Site_B;Abuja;Zainab;Low;1483;Scheduled
8391;M23250;M;298,8;309,8;1288;61,9;79;0;0;0;0;0;0;2025-07-07;Site_A;Lagos;Amina;Medium;5159;Monitoring
8392;L55571;L;298,6;309,6;1423;42,7;82;0;0;0;0;0;0;2024-05-21;Site_C;Kano;Tunde;Medium;5816;Monitoring
8393;M23252;M;298,5;309,6;1502;39,4;84;0;0;0;0;0;0;2025-02-04;Site_E;Ibadan;Samuel;Low;2038;Monitoring
8394;L55573;L;298,5;309,5;1428;43,5;87;0;0;0;0;0;0;2025-09-24;Site_C;Kano;Amina;Low;2440;Scheduled
8395;M23254;M;298,6;309,5;1566;38,1;89;0;0;0;0;0;0;2025-03-12;Site_D;PortHarcourt;Zainab;Medium;4114;Scheduled
8396;M23255;M;298,5;309,5;1483;44,8;92;0;0;0;0;0;0;2025-03-11;Site_D;PortHarcourt;Kemi;Medium;3798;Scheduled
8397;H37810;H;298,6;309,6;1593;33,3;95;0;0;0;0;0;0;2024-02-02;Site_E;Ibadan;Samuel;Low;1612;Scheduled
8398;L55577;L;298,5;309,6;1724;26,4;100;0;0;0;0;0;0;2025-12-22;Site_E;Ibadan;Chinedu;Medium;2614;Scheduled
8399;L55578;L;298,5;309,7;2617;12,1;102;1;0;0;1;0;0;2025-12-13;Site_C;Kano;Kemi;High;7322;InProgress
8400;L55579;L;298,6;309,7;1294;59,4;104;0;0;0;0;0;0;2026-04-05;Site_D;PortHarcourt;David;Medium;5342;Scheduled
8401;L55580;L;298,6;309,6;1533;40,7;106;0;0;0;0;0;0;2025-01-08;Site_F;Enugu;David;Low;2279;Monitoring
8402;H37815;H;298,5;309,4;1671;31,8;108;0;0;0;0;0;0;2024-05-07;Site_C;Kano;Samuel;Medium;5252;Scheduled
8403;L55582;L;298,5;309,5;1370;52,4;113;0;0;0;0;0;0;2026-03-13;Site_B;Abuja;Zainab;Low;2471;Monitoring
8404;L55583;L;298,5;309,6;1462;45,1;115;0;0;0;0;0;0;2024-03-03;Site_A;Lagos;Ngozi;Low;2235;Scheduled
8405;L55584;L;298,4;309,5;1545;36,6;117;0;0;0;0;0;0;2024-12-11;Site_C;Kano;Kemi;Medium;3157;Scheduled
8406;M23265;M;298,4;309,5;1484;41,7;119;0;0;0;0;0;0;2024-07-24;Site_B;Abuja;Amina;Low;2452;Scheduled
8407;M23266;M;298,4;309,5;1344;45,3;122;0;0;0;0;0;0;2024-10-09;Site_A;Lagos;Zainab;Low;1508;Monitoring
8408;L55587;L;298,4;309,5;1357;50,1;125;0;0;0;0;0;0;2025-08-03;Site_F;Enugu;Chinedu;Medium;5770;Monitoring
8409;M23268;M;298,5;309,6;1572;33;127;0;0;0;0;0;0;2025-04-15;Site_D;PortHarcourt;Ngozi;Medium;4138;Scheduled
8410;L55589;L;298,5;309,6;1861;26,9;130;0;0;0;0;0;0;2024-01-06;Site_E;Ibadan;Ngozi;Medium;4111;Monitoring
8411;L55590;L;298,5;309,5;1548;44,5;132;0;0;0;0;0;0;2024-11-27;Site_E;Ibadan;Ngozi;Medium;4931;Monitoring
8412;L55591;L;298,6;309,8;1496;37,7;134;0;0;0;0;0;0;2024-06-14;Site_F;Enugu;Amina;Medium;4083;Monitoring
8413;M23272;M;298,6;309,7;1314;49,7;136;0;0;0;0;0;0;2025-09-17;Site_D;PortHarcourt;Ngozi;Low;2070;Scheduled
8414;M23273;M;298,6;309,7;1422;49,7;139;0;0;0;0;0;0;2026-01-24;Site_E;Ibadan;Samuel;Medium;4061;Monitoring
8415;L55594;L;298,6;309,8;1842;20,1;142;0;0;0;0;0;0;2025-05-22;Site_A;Lagos;Chinedu;Low;827;Scheduled
8416;M23275;M;298,7;309,9;1434;53;144;0;0;0;0;0;0;2025-03-18;Site_A;Lagos;Chinedu;Medium;2983;Monitoring
8417;M23276;M;298,8;310,1;1585;31,3;147;0;0;0;0;0;0;2024-04-29;Site_D;PortHarcourt;Ibrahim;Medium;3915;Monitoring
8418;H37831;H;298,8;310,1;1704;30,7;150;0;0;0;0;0;0;2024-10-09;Site_B;Abuja;Samuel;Low;1407;Scheduled
8419;L55598;L;298,9;310,2;1971;23,2;155;0;0;0;0;0;0;2025-10-30;Site_B;Abuja;Samuel;Low;1266;Monitoring
8420;L55599;L;299;310,3;1431;39,9;157;0;0;0;0;0;0;2024-02-13;Site_B;Abuja;Samuel;Medium;2890;Scheduled
8421;L55600;L;298,9;310,4;1546;37,7;159;0;0;0;0;0;0;2025-04-05;Site_B;Abuja;Samuel;Low;722;Scheduled
8422;L55601;L;298,9;310,3;1496;36,3;161;0;0;0;0;0;0;2025-03-28;Site_A;Lagos;Ibrahim;Medium;4949;Scheduled
8423;H37836;H;298,9;310,3;1243;63;163;0;0;0;0;0;0;2024-01-08;Site_D;PortHarcourt;David;Low;1667;Scheduled
8424;L55603;L;299;310,4;1452;46,2;168;0;0;0;0;0;0;2025-03-16;Site_D;PortHarcourt;Amina;Medium;5081;Monitoring
8425;L55604;L;299,1;310,6;1380;44,7;170;0;0;0;0;0;0;2024-01-24;Site_C;Kano;Zainab;Low;2476;Monitoring
8426;L55605;L;299,2;310,6;1567;38,4;172;0;0;0;0;0;0;2025-12-21;Site_B;Abuja;Fatima;Low;911;Scheduled
8427;L55606;L;299,1;310,5;1628;35,9;174;0;0;0;0;0;0;2026-03-28;Site_B;Abuja;Chinedu;Medium;3017;Monitoring
8428;L55607;L;299,1;310,4;1505;46,1;176;0;0;0;0;0;0;2024-08-23;Site_C;Kano;Zainab;Low;950;Scheduled
8429;M23288;M;299;310,3;1827;28;178;0;0;0;0;0;0;2026-01-31;Site_D;PortHarcourt;Chinedu;Low;908;Monitoring
8430;L55609;L;299;310,3;1577;40;181;0;0;0;0;0;0;2026-01-28;Site_C;Kano;Kemi;Low;2421;Scheduled
8431;L55610;L;298,9;310,2;1304;57,2;183;0;0;0;0;0;0;2025-03-13;Site_F;Enugu;Amina;Low;2177;Monitoring
8432;H37845;H;298,9;310,1;1324;54,6;185;0;0;0;0;0;0;2024-08-25;Site_C;Kano;Ibrahim;Medium;4486;Monitoring
8433;L55612;L;298,8;310;1537;39,9;190;0;0;0;0;0;0;2024-04-05;Site_D;PortHarcourt;Chinedu;Low;674;Scheduled
8434;M23293;M;298,8;310,1;1501;48,7;192;0;0;0;0;0;0;2024-05-03;Site_C;Kano;David;Low;2377;Scheduled
8435;M23294;M;298,7;309,9;1654;29,1;195;0;0;0;0;0;0;2024-12-04;Site_B;Abuja;Zainab;Medium;4766;Monitoring
8436;M23295;M;298,7;310;1519;38,1;198;0;0;0;0;0;0;2025-04-04;Site_A;Lagos;Ngozi;Medium;4361;Monitoring
8437;L55616;L;298,7;309,9;1371;51,3;201;0;0;0;0;0;0;2025-07-10;Site_E;Ibadan;Chinedu;Low;1686;Monitoring
8438;L55617;L;298,7;309,8;1181;65,9;203;1;0;0;0;1;0;2024-04-17;Site_F;Enugu;Tunde;High;10251;Closed
8439;L55618;L;298,6;309,8;1469;42,8;205;0;0;0;0;0;0;2025-02-19;Site_B;Abuja;Amina;Medium;5366;Scheduled
8440;L55619;L;298,6;309,8;1637;34,6;207;0;0;0;0;0;0;2025-05-10;Site_E;Ibadan;Amina;Medium;3438;Monitoring
8441;L55620;L;298,6;309,8;1370;56;0;0;0;0;0;0;0;2025-06-02;Site_E;Ibadan;Amina;Low;2291;Scheduled
8442;L55621;L;298,6;309,9;1630;30,6;2;0;0;0;0;0;0;2025-06-13;Site_A;Lagos;Kemi;Medium;3298;Scheduled
8443;L55622;L;298,6;310;1517;39;4;0;0;0;0;0;0;2026-03-12;Site_B;Abuja;Ngozi;Medium;2550;Scheduled
8444;M23303;M;298,6;309,9;1668;32,3;6;0;0;0;0;0;0;2024-03-09;Site_D;PortHarcourt;Amina;Low;1941;Scheduled
8445;M23304;M;298,6;309,9;1818;24,9;9;0;0;0;0;0;0;2024-03-28;Site_D;PortHarcourt;Chinedu;Low;1961;Monitoring
8446;M23305;M;298,6;310;1541;36,9;12;0;0;0;0;0;0;2024-02-07;Site_B;Abuja;Zainab;Low;2046;Scheduled
8447;L55626;L;298,5;309,9;1482;42,1;15;0;0;0;0;0;0;2025-09-02;Site_D;PortHarcourt;Kemi;Medium;4002;Monitoring
8448;L55627;L;298,6;310,1;1439;49,9;17;0;0;0;0;0;0;2024-12-19;Site_F;Enugu;Amina;Medium;3895;Scheduled
8449;L55628;L;298,5;310;1492;41,2;19;0;0;0;0;0;0;2024-05-11;Site_E;Ibadan;David;Low;2381;Scheduled
8450;L55629;L;298,4;309,9;1725;27,8;21;0;0;0;0;0;0;2025-11-18;Site_B;Abuja;Amina;Low;1237;Scheduled
8451;L55630;L;298,4;310;1559;44,2;23;0;0;0;0;0;0;2024-10-24;Site_C;Kano;Fatima;Medium;3870;Monitoring
8452;L55631;L;298,5;310;1435;42,5;25;0;0;0;0;0;0;2024-05-19;Site_F;Enugu;Amina;Medium;4547;Scheduled
8453;M23312;M;298,6;310;1512;37,5;27;0;0;0;0;0;0;2025-12-10;Site_A;Lagos;Amina;Low;1386;Scheduled
8454;L55633;L;298,6;309,9;1564;37,1;30;0;0;0;0;0;0;2025-03-24;Site_B;Abuja;Amina;Low;1572;Scheduled
8455;L55634;L;298,6;310;1522;40,3;32;0;0;0;0;0;0;2025-09-06;Site_C;Kano;Kemi;Medium;4345;Monitoring
8456;L55635;L;298,6;309,9;1356;59,5;34;0;0;0;0;0;0;2026-02-28;Site_A;Lagos;Samuel;Medium;5574;Monitoring
8457;L55636;L;298,6;309,9;1556;38,6;36;0;0;0;0;0;0;2024-05-25;Site_E;Ibadan;Zainab;Medium;3245;Scheduled
8458;L55637;L;298,6;309,9;1393;45,5;38;0;0;0;0;0;0;2025-08-23;Site_E;Ibadan;Samuel;Low;661;Monitoring
8459;L55638;L;298,7;309,9;1753;26,8;40;0;0;0;0;0;0;2024-05-22;Site_B;Abuja;Ibrahim;Medium;3043;Scheduled
8460;L55639;L;298,7;309,9;1651;29,5;42;0;0;0;0;0;0;2024-04-26;Site_A;Lagos;Fatima;Low;2050;Monitoring
8461;L55640;L;298,7;309,9;1372;54,7;44;0;0;0;0;0;0;2024-01-21;Site_A;Lagos;David;Low;2116;Scheduled
8462;L55641;L;298,7;309,9;1446;43,3;46;0;0;0;0;0;0;2024-01-17;Site_B;Abuja;Amina;Medium;3460;Scheduled
8463;M23322;M;298,7;309,8;1501;44,7;48;0;0;0;0;0;0;2025-03-04;Site_F;Enugu;Kemi;Low;1176;Monitoring
8464;M23323;M;298,7;309,9;1411;45,1;51;0;0;0;0;0;0;2024-03-02;Site_D;PortHarcourt;Ngozi;Low;2188;Monitoring
8465;H37878;H;298,6;309,7;1672;27,5;54;0;0;0;0;0;0;2024-03-01;Site_A;Lagos;Ngozi;Low;1741;Monitoring
8466;M23325;M;298,7;309,8;1475;40,5;59;0;0;0;0;0;0;2024-02-25;Site_E;Ibadan;Samuel;Medium;5059;Monitoring
8467;L55646;L;298,7;309,8;1469;38,4;62;0;0;0;0;0;0;2025-12-29;Site_D;PortHarcourt;Samuel;Medium;5414;Monitoring
8468;L55647;L;298,6;309,8;1704;28,3;64;0;0;0;0;0;0;2024-05-28;Site_A;Lagos;Fatima;Low;2411;Monitoring
8469;H37882;H;298,6;309,7;1463;39,1;66;0;0;0;0;0;0;2025-09-04;Site_B;Abuja;Fatima;Low;780;Scheduled
8470;M23329;M;298,6;309,7;1280;64,1;71;0;0;0;0;0;0;2024-06-17;Site_B;Abuja;Ibrahim;Low;791;Scheduled
8471;L55650;L;298,7;309,9;1464;38;74;0;0;0;0;0;0;2024-03-25;Site_C;Kano;Amina;Low;1851;Scheduled
8472;L55651;L;298,6;309,8;1332;46,4;76;0;0;0;0;0;0;2026-04-14;Site_F;Enugu;Amina;Medium;5995;Monitoring
8473;L55652;L;298,5;309,7;1634;37,8;78;0;0;0;0;0;0;2025-10-09;Site_C;Kano;Ibrahim;Medium;3805;Scheduled
8474;M23333;M;298,6;309,8;1430;43,1;80;0;0;0;0;0;0;2025-07-20;Site_C;Kano;Zainab;Low;2019;Scheduled
8475;M23334;M;298,5;309,7;1523;44,6;83;0;0;0;0;0;0;2024-11-06;Site_A;Lagos;Amina;Medium;4559;Scheduled
8476;M23335;M;298,5;309,7;1557;37,7;86;0;0;0;0;0;0;2026-02-27;Site_C;Kano;Fatima;Low;800;Scheduled
8477;L55656;L;298,5;309,6;1585;32,2;89;0;0;0;0;0;0;2024-04-14;Site_C;Kano;Zainab;Low;1836;Scheduled
8478;H37891;H;298,5;309,6;1579;33,5;91;0;0;0;0;0;0;2026-02-16;Site_A;Lagos;Fatima;Low;2022;Scheduled
8479;M23338;M;298,5;309,7;1354;60,8;96;0;0;0;0;0;0;2025-10-21;Site_D;PortHarcourt;Tunde;Medium;4662;Monitoring
8480;L55659;L;298,6;309,7;1627;33,4;99;0;0;0;0;0;0;2026-02-13;Site_E;Ibadan;Ibrahim;Medium;5894;Monitoring
8481;L55660;L;298,4;309,6;1477;35,6;101;0;0;0;0;0;0;2024-11-11;Site_A;Lagos;Fatima;Low;1139;Monitoring
8482;M23341;M;298,3;309,4;1595;29;103;0;0;0;0;0;0;2025-03-11;Site_E;Ibadan;Amina;Low;1739;Scheduled
8483;L55662;L;298,4;309,5;1520;38,1;106;0;0;0;0;0;0;2025-06-28;Site_C;Kano;Kemi;Low;553;Scheduled
8484;L55663;L;298,3;309,4;1618;31,5;108;0;0;0;0;0;0;2025-09-10;Site_E;Ibadan;Amina;Medium;3493;Monitoring
8485;L55664;L;298,4;309,5;1397;50,3;110;0;0;0;0;0;0;2024-09-03;Site_C;Kano;Kemi;Low;2403;Scheduled
8486;L55665;L;298,4;309,5;1450;47,9;112;0;0;0;0;0;0;2025-08-09;Site_E;Ibadan;Amina;Low;1139;Scheduled
8487;M23346;M;298,5;309,5;1501;40,2;114;0;0;0;0;0;0;2025-05-13;Site_B;Abuja;Fatima;Low;2473;Scheduled
8488;L55667;L;298,4;309,4;1392;50,1;117;0;0;0;0;0;0;2024-10-13;Site_C;Kano;Ngozi;Medium;2619;Scheduled
8489;L55668;L;298,4;309,4;1385;43,2;119;0;0;0;0;0;0;2024-11-25;Site_B;Abuja;Samuel;Low;2344;Monitoring
8490;L55669;L;298,4;309,4;1461;46,3;121;0;0;0;0;0;0;2024-03-10;Site_C;Kano;Kemi;Medium;5671;Scheduled
8491;M23350;M;298,5;309,6;1364;58,7;123;0;0;0;0;0;0;2024-11-16;Site_E;Ibadan;Samuel;Low;1262;Scheduled
8492;L55671;L;298,5;309,5;1579;38,6;126;0;0;0;0;0;0;2026-03-12;Site_A;Lagos;Ibrahim;Low;1550;Monitoring
8493;M23352;M;298,4;309,5;1514;38,8;128;0;0;0;0;0;0;2025-12-22;Site_B;Abuja;David;Low;732;Monitoring
8494;M23353;M;298,3;309,5;1560;36,9;131;0;0;0;0;0;0;2024-09-15;Site_E;Ibadan;Ngozi;Medium;2693;Monitoring
8495;L55674;L;298,3;309,5;1542;36,7;134;0;0;0;0;0;0;2025-03-08;Site_A;Lagos;Kemi;Low;2062;Scheduled
8496;L55675;L;298,3;309,4;1668;27,1;136;0;0;0;0;0;0;2026-03-21;Site_F;Enugu;Amina;Low;512;Monitoring
8497;M23356;M;298,3;309,4;1816;22,6;138;0;0;0;0;0;0;2026-03-29;Site_E;Ibadan;Ngozi;Medium;4965;Scheduled
8498;M23357;M;298,3;309,4;1509;34,2;141;0;0;0;0;0;0;2024-04-10;Site_B;Abuja;Kemi;Low;1907;Monitoring
